Date	                CLOSE
2022-01-28 15:08:00	82.06
2022-01-28 15:09:00	82.11
2022-01-28 15:10:00	82.21
2022-01-28 15:11:00	82.13
2022-01-28 15:12:00	82.22
2022-01-28 15:13:00	82.19
2022-01-28 15:14:00	82.24
2022-01-28 15:15:00	82.15
2022-01-28 15:16:00	82.23
2022-01-28 15:17:00	82.13
2022-01-28 15:18:00	82.11
2022-01-28 15:19:00	82.08
2022-01-28 15:20:00	82.14
2022-01-28 15:21:00	82.1
2022-01-28 15:22:00	82.12
2022-01-28 15:23:00	82.01
2022-01-28 15:24:00	82.03
2022-01-28 15:25:00	82.07
2022-01-28 15:26:00	82.07
2022-01-28 15:27:00	82.07
2022-01-28 15:28:00	82.1
2022-01-28 15:29:00	82.08
2022-01-28 15:30:00	82.09
2022-01-28 15:31:00	82.1
2022-01-28 15:32:00	82.04
2022-01-28 15:33:00	81.95
2022-01-28 15:34:00	81.92
2022-01-28 15:35:00	81.9
2022-01-28 15:36:00	81.9
2022-01-28 15:37:00	81.87
2022-01-28 15:38:00	81.89
2022-01-28 15:39:00	81.89
2022-01-28 15:40:00	81.89
2022-01-28 15:41:00	81.87
2022-01-28 15:42:00	81.85
2022-01-28 15:43:00	81.69
2022-01-28 15:44:00	81.78
2022-01-28 15:45:00	81.81
2022-01-28 15:46:00	81.78
2022-01-28 15:47:00	81.8
2022-01-28 15:48:00	81.88
2022-01-28 15:49:00	81.79
2022-01-28 15:50:00	81.82
2022-01-28 15:51:00	81.85
2022-01-28 15:52:00	81.78
2022-01-28 15:53:00	81.82
2022-01-28 15:54:00	81.85
2022-01-28 15:55:00	81.88
2022-01-28 15:56:00	81.79
2022-01-28 15:57:00	81.79
2022-01-28 15:58:00	81.76
2022-01-28 15:59:00	81.73
2022-01-28 16:00:00	81.78
2022-01-28 16:01:00	81.78
2022-01-28 16:02:00	81.71
2022-01-28 16:03:00	81.65
2022-01-28 16:04:00	81.77
2022-01-28 16:05:00	81.71
2022-01-28 16:06:00	81.71
2022-01-28 16:07:00	81.72
2022-01-28 16:08:00	81.72
2022-01-28 16:09:00	81.8
2022-01-28 16:10:00	81.69
2022-01-28 16:11:00	81.71
2022-01-28 16:12:00	81.76
2022-01-28 16:13:00	81.78
2022-01-28 16:14:00	81.62
2022-01-28 16:15:00	81.75
2022-01-28 16:16:00	81.81
2022-01-28 16:17:00	81.85
2022-01-28 16:18:00	81.88
2022-01-28 16:19:00	81.79
2022-01-28 16:20:00	81.79
2022-01-28 16:21:00	81.94
2022-01-28 16:22:00	81.95
2022-01-28 16:23:00	81.97
2022-01-28 16:24:00	81.97
2022-01-28 16:25:00	82.03
2022-01-28 16:26:00	81.97
2022-01-28 16:27:00	82.01
2022-01-28 16:28:00	81.95
2022-01-28 16:29:00	81.95
2022-01-28 16:30:00	81.92
2022-01-28 16:31:00	81.9
2022-01-28 16:32:00	81.91
2022-01-28 16:33:00	81.97
2022-01-28 16:34:00	81.86
2022-01-28 16:35:00	81.77
2022-01-28 16:36:00	81.8
2022-01-28 16:37:00	
2022-01-28 16:38:00	81.76
2022-01-28 16:39:00	81.7
2022-01-28 16:40:00	81.7
2022-01-28 16:41:00	
2022-01-28 16:42:00	81.76
2022-01-28 16:43:00	81.74
2022-01-28 16:44:00	81.65
2022-01-28 16:45:00	81.68
2022-01-28 16:46:00	81.69
2022-01-28 16:47:00	81.7
2022-01-28 16:48:00	
2022-01-28 16:49:00	81.68
2022-01-28 16:50:00	81.68
2022-01-28 16:51:00	81.66
2022-01-28 16:52:00	81.64
2022-01-28 16:53:00	
2022-01-28 16:54:00	81.58
2022-01-28 16:55:00	81.7
2022-01-28 16:56:00	81.7
2022-01-28 16:57:00	81.81
2022-01-28 16:58:00	81.8
2022-01-28 16:59:00	81.83
2022-01-28 17:00:00	81.81
2022-01-28 17:01:00	81.78
2022-01-28 17:02:00	
2022-01-28 17:03:00	81.86
2022-01-28 17:04:00	81.83
2022-01-28 17:05:00	81.85
2022-01-28 17:06:00	81.84
2022-01-28 17:07:00	81.81
2022-01-28 17:08:00	81.85
2022-01-28 17:09:00	
2022-01-28 17:10:00	
2022-01-28 17:11:00	81.83
2022-01-28 17:12:00	81.84
2022-01-28 17:13:00	81.81
2022-01-28 17:14:00	81.77
2022-01-28 17:15:00	81.78
2022-01-28 17:16:00	81.76
2022-01-28 17:17:00	81.7
2022-01-28 17:18:00	81.71
2022-01-28 17:19:00	81.75
2022-01-28 17:20:00	81.73
2022-01-28 17:21:00	81.68
2022-01-28 17:22:00	81.7
2022-01-28 17:23:00	81.67
2022-01-28 17:24:00	81.65
2022-01-28 17:25:00	81.58
2022-01-28 17:26:00	81.62
2022-01-28 17:27:00	81.58
2022-01-28 17:28:00	81.5
2022-01-28 17:29:00	81.43
2022-01-28 17:30:00	81.41
2022-01-28 17:31:00	81.44
2022-01-28 17:32:00	81.39
2022-01-28 17:33:00	81.3
2022-01-28 17:34:00	81.31
2022-01-28 17:35:00	81.17
2022-01-28 17:36:00	81.13
2022-01-28 17:37:00	81.15
2022-01-28 17:38:00	81.12
2022-01-28 17:39:00	81.07
2022-01-28 17:40:00	80.83
2022-01-28 17:41:00	81.07
2022-01-28 17:42:00	81.15
2022-01-28 17:43:00	81.17
2022-01-28 17:44:00	81.14
2022-01-28 17:45:00	81.26
2022-01-28 17:46:00	81.29
2022-01-28 17:47:00	81.23
2022-01-28 17:48:00	81.28
2022-01-28 17:49:00	81.3
2022-01-28 17:50:00	
2022-01-28 17:51:00	81.23
2022-01-28 17:52:00	81.18
2022-01-28 17:53:00	81.2
2022-01-28 17:54:00	81.17
2022-01-28 17:55:00	81.17
2022-01-28 17:56:00	81.25
2022-01-28 17:57:00	81.28
2022-01-28 17:58:00	81.28
2022-01-28 17:59:00	81.29
2022-01-28 18:00:00	81.23
2022-01-28 18:01:00	81.27
2022-01-28 18:02:00	81.26
2022-01-28 18:03:00	
2022-01-28 18:04:00	81.3
2022-01-28 18:05:00	81.33
2022-01-28 18:06:00	81.41
2022-01-28 18:07:00	81.42
2022-01-28 18:08:00	81.41
2022-01-28 18:09:00	81.37
2022-01-28 18:10:00	81.48
2022-01-28 18:11:00	81.49
2022-01-28 18:12:00	81.5
2022-01-28 18:13:00	81.51
2022-01-28 18:14:00	81.46
2022-01-28 18:15:00	81.48
2022-01-28 18:16:00	81.54
2022-01-28 18:17:00	81.47
2022-01-28 18:18:00	81.5
2022-01-28 18:19:00	
2022-01-28 18:20:00	81.41
2022-01-28 18:21:00	81.46
2022-01-28 18:22:00	81.44
2022-01-28 18:23:00	
2022-01-28 18:24:00	81.39
2022-01-28 18:25:00	
2022-01-28 18:26:00	81.39
2022-01-28 18:27:00	81.47
2022-01-28 18:28:00	81.48
2022-01-28 18:29:00	81.51
2022-01-28 18:30:00	81.59
2022-01-28 18:31:00	81.55
2022-01-28 18:32:00	81.52
2022-01-28 18:33:00	81.46
2022-01-28 18:34:00	81.46
2022-01-28 18:35:00	81.46
2022-01-28 18:36:00	81.45
2022-01-28 18:37:00	81.44
2022-01-28 18:38:00	81.31
2022-01-28 18:39:00	81.3
2022-01-28 18:40:00	81.33
2022-01-28 18:41:00	81.33
2022-01-28 18:42:00	81.29
2022-01-28 18:43:00	81.3
2022-01-28 18:44:00	81.3
2022-01-28 18:45:00	81.33
2022-01-28 18:46:00	
2022-01-28 18:47:00	81.3
2022-01-28 18:48:00	81.2
2022-01-28 18:49:00	81.25
2022-01-28 18:50:00	81.24
2022-01-28 18:51:00	81.22
2022-01-28 18:52:00	81.25
2022-01-28 18:53:00	81.3
2022-01-28 18:54:00	81.24
2022-01-28 18:55:00	81.28
2022-01-28 18:56:00	81.25
2022-01-28 18:57:00	81.26
2022-01-28 18:58:00	81.23
2022-01-28 18:59:00	81.27
2022-01-28 19:00:00	81.19
2022-01-28 19:01:00	81.23
2022-01-28 19:02:00	81.28
2022-01-28 19:03:00	81.23
2022-01-28 19:04:00	81.29
2022-01-28 19:05:00	81.28
2022-01-28 19:06:00	81.26
2022-01-28 19:07:00	81.26
2022-01-28 19:08:00	81.09
2022-01-28 19:09:00	80.99
2022-01-28 19:10:00	80.98
2022-01-28 19:11:00	80.89
2022-01-28 19:12:00	80.9
2022-01-28 19:13:00	80.93
2022-01-28 19:14:00	80.9
2022-01-28 19:15:00	80.89
2022-01-28 19:16:00	80.9
2022-01-28 19:17:00	80.98
2022-01-28 19:18:00	81.05
2022-01-28 19:19:00	81.11
2022-01-28 19:20:00	81.12
2022-01-28 19:21:00	81.11
2022-01-28 19:22:00	81.08
2022-01-28 19:23:00	81.07
2022-01-28 19:24:00	81.1
2022-01-28 19:25:00	81.08
2022-01-28 19:26:00	81.06
2022-01-28 19:27:00	81.16
2022-01-28 19:28:00	81.17
2022-01-28 19:29:00	81.15
2022-01-28 19:30:00	81.06
2022-01-28 19:31:00	81.04
2022-01-28 19:32:00	80.99
2022-01-28 19:33:00	80.93
2022-01-28 19:34:00	80.9
2022-01-28 19:35:00	80.93
2022-01-28 19:36:00	80.92
2022-01-28 19:37:00	80.99
2022-01-28 19:38:00	80.98
2022-01-28 19:39:00	81.01
2022-01-28 19:40:00	80.97
2022-01-28 19:41:00	80.99
2022-01-28 19:42:00	
2022-01-28 19:43:00	81.04
2022-01-28 19:44:00	
2022-01-28 19:45:00	81.07
2022-01-28 19:46:00	81.01
2022-01-28 19:47:00	81.03
2022-01-28 19:48:00	
2022-01-28 19:49:00	
2022-01-28 19:50:00	
2022-01-28 19:51:00	
2022-01-28 19:52:00	
2022-01-28 19:53:00	81.06
2022-01-28 19:54:00	81.03
2022-01-28 19:55:00	81.03
2022-01-28 19:56:00	
2022-01-28 19:57:00	81.1
2022-01-28 19:58:00	81.14
2022-01-28 20:00:00	
2022-01-28 20:02:00	
2022-01-28 20:03:00	81.14
2022-01-28 20:04:00	
2022-01-28 20:05:00	81.14
2022-01-28 20:06:00	
2022-01-28 20:07:00	
2022-01-28 20:09:00	81.21
2022-01-28 20:12:00	
2022-01-28 20:13:00	81.17
2022-01-28 20:15:00	
2022-01-28 20:16:00	81.24
2022-01-28 20:17:00	
2022-01-28 20:18:00	81.24
2022-01-28 20:20:00	81.26
2022-01-28 20:24:00	81.2
2022-01-28 20:25:00	
2022-01-28 20:26:00	81.22
2022-01-28 20:27:00	81.23
2022-01-28 20:28:00	81.24
2022-01-28 20:29:00	81.22
2022-01-28 20:30:00	81.2
2022-01-28 20:31:00	81.18
2022-01-28 20:32:00	81.11
2022-01-28 20:33:00	81.17
2022-01-28 20:34:00	81.19
2022-01-28 20:36:00	
2022-01-28 20:37:00	81.19
2022-01-28 20:38:00	81.21
2022-01-28 20:41:00	
2022-01-28 20:44:00	81.32
2022-01-28 20:45:00	81.31
2022-01-28 20:46:00	
2022-01-28 20:47:00	81.35
2022-01-28 20:48:00	81.34
2022-01-28 20:49:00	
2022-01-28 20:50:00	
2022-01-28 20:51:00	81.41
2022-01-28 20:52:00	81.38
2022-01-28 20:55:00	
2022-01-28 20:56:00	81.35
2022-01-28 20:58:00	81.33
2022-01-28 20:59:00	81.37
2022-01-28 21:00:00	
2022-01-28 21:01:00	81.38
2022-01-28 21:02:00	81.42
2022-01-28 21:03:00	81.41
2022-01-28 21:04:00	81.43
2022-01-28 21:05:00	
2022-01-28 21:06:00	
2022-01-28 21:07:00	81.45
2022-01-28 21:08:00	
2022-01-28 21:09:00	81.44
2022-01-28 21:10:00	81.44
2022-01-28 21:11:00	
2022-01-28 21:12:00	81.43
2022-01-28 21:13:00	81.45
2022-01-28 21:15:00	
2022-01-28 21:17:00	81.43
2022-01-28 21:18:00	
2022-01-28 21:19:00	81.43
2022-01-28 21:20:00	81.41
2022-01-28 21:21:00	81.41
2022-01-28 21:22:00	81.41
2022-01-28 21:23:00	81.43
2022-01-28 21:24:00	81.42
2022-01-28 21:25:00	81.42
2022-01-28 21:26:00	81.44
2022-01-28 21:27:00	
2022-01-28 21:29:00	
2022-01-28 21:30:00	
2022-01-28 21:31:00	
2022-01-28 21:32:00	81.45
2022-01-28 21:33:00	81.45
2022-01-28 21:37:00	
2022-01-28 21:38:00	81.41
2022-01-28 21:40:00	
2022-01-28 21:41:00	81.4
2022-01-28 21:42:00	81.41
2022-01-28 21:43:00	81.45
2022-01-28 21:44:00	81.45
2022-01-28 21:45:00	81.46
2022-01-28 21:50:00	81.46
2022-01-28 21:56:00	
2022-01-28 21:59:00	
2022-01-28 22:00:00	
2022-01-28 22:13:00	
2022-01-30 23:01:00	81.59
2022-01-30 23:02:00	81.64
2022-01-30 23:03:00	
2022-01-30 23:04:00	
2022-01-30 23:05:00	
2022-01-30 23:06:00	
2022-01-30 23:08:00	
2022-01-30 23:09:00	81.59
2022-01-30 23:10:00	
2022-01-30 23:11:00	81.62
2022-01-30 23:12:00	
2022-01-30 23:13:00	
2022-01-30 23:14:00	
2022-01-30 23:15:00	
2022-01-30 23:16:00	81.68
2022-01-30 23:17:00	
2022-01-30 23:18:00	81.69
2022-01-30 23:19:00	
2022-01-30 23:24:00	
2022-01-30 23:26:00	
2022-01-30 23:27:00	
2022-01-30 23:29:00	
2022-01-30 23:30:00	
2022-01-30 23:32:00	
2022-01-30 23:34:00	
2022-01-30 23:38:00	
2022-01-30 23:42:00	81.65
2022-01-30 23:43:00	81.66
2022-01-30 23:44:00	81.65
2022-01-30 23:45:00	
2022-01-30 23:48:00	
2022-01-30 23:49:00	81.64
2022-01-30 23:50:00	
2022-01-30 23:52:00	
2022-01-30 23:54:00	81.64
2022-01-30 23:56:00	
2022-01-30 23:59:00	
2022-01-31 00:03:00	81.59
2022-01-31 00:05:00	
2022-01-31 00:06:00	81.63
2022-01-31 00:07:00	81.64
2022-01-31 00:21:00	
2022-01-31 00:23:00	81.75
2022-01-31 00:28:00	
2022-01-31 00:31:00	
2022-01-31 00:33:00	
2022-01-31 00:36:00	81.79
2022-01-31 00:42:00	
2022-01-31 00:47:00	81.72
2022-01-31 00:48:00	81.73
2022-01-31 00:49:00	81.75
2022-01-31 00:50:00	81.75
2022-01-31 00:51:00	81.73
2022-01-31 00:52:00	81.74
2022-01-31 00:53:00	81.75
2022-01-31 00:55:00	81.89
2022-01-31 00:56:00	81.85
2022-01-31 01:01:00	81.84
2022-01-31 01:02:00	81.91
2022-01-31 01:04:00	81.97
2022-01-31 01:09:00	
2022-01-31 01:11:00	
2022-01-31 01:13:00	
2022-01-31 01:16:00	
2022-01-31 01:17:00	
2022-01-31 01:20:00	81.88
2022-01-31 01:21:00	81.88
2022-01-31 01:22:00	
2022-01-31 01:23:00	81.85
2022-01-31 01:32:00	
2022-01-31 01:35:00	
2022-01-31 01:36:00	
2022-01-31 01:37:00	
2022-01-31 01:38:00	
2022-01-31 01:42:00	81.96
2022-01-31 01:47:00	
2022-01-31 01:48:00	
2022-01-31 01:49:00	81.97
2022-01-31 01:50:00	81.95
2022-01-31 01:51:00	
2022-01-31 01:54:00	
2022-01-31 01:57:00	
2022-01-31 01:58:00	
2022-01-31 01:59:00	
2022-01-31 02:00:00	
2022-01-31 02:02:00	
2022-01-31 02:03:00	81.9
2022-01-31 02:05:00	81.91
2022-01-31 02:06:00	81.92
2022-01-31 02:07:00	81.92
2022-01-31 02:08:00	81.92
2022-01-31 02:13:00	
2022-01-31 02:14:00	81.97
2022-01-31 02:15:00	81.97
2022-01-31 02:16:00	82.02
2022-01-31 02:17:00	82.02
2022-01-31 02:18:00	
2022-01-31 02:23:00	81.97
2022-01-31 02:28:00	
2022-01-31 02:29:00	81.93
2022-01-31 02:30:00	81.93
2022-01-31 02:31:00	81.94
2022-01-31 02:34:00	
2022-01-31 02:35:00	81.87
2022-01-31 02:48:00	81.92
2022-01-31 02:49:00	
2022-01-31 02:50:00	81.93
2022-01-31 02:51:00	81.95
2022-01-31 02:53:00	
2022-01-31 03:01:00	
2022-01-31 03:02:00	
2022-01-31 03:03:00	
2022-01-31 03:07:00	81.88
2022-01-31 03:08:00	81.84
2022-01-31 03:09:00	81.85
2022-01-31 03:11:00	81.86
2022-01-31 03:14:00	81.85
2022-01-31 03:15:00	81.83
2022-01-31 03:16:00	81.83
2022-01-31 03:17:00	
2022-01-31 03:26:00	81.8
2022-01-31 03:31:00	
2022-01-31 03:37:00	81.79
2022-01-31 03:39:00	
2022-01-31 03:41:00	
2022-01-31 03:46:00	81.78
2022-01-31 03:47:00	81.77
2022-01-31 03:49:00	81.77
2022-01-31 03:54:00	81.77
2022-01-31 03:58:00	81.78
2022-01-31 03:59:00	81.85
2022-01-31 04:00:00	81.84
2022-01-31 04:01:00	
2022-01-31 04:02:00	81.86
2022-01-31 04:03:00	81.86
2022-01-31 04:04:00	81.86
2022-01-31 04:05:00	81.86
2022-01-31 04:06:00	81.88
2022-01-31 04:07:00	81.89
2022-01-31 04:09:00	81.91
2022-01-31 04:10:00	
2022-01-31 04:11:00	81.93
2022-01-31 04:12:00	81.94
2022-01-31 04:14:00	81.94
2022-01-31 04:17:00	81.95
2022-01-31 04:18:00	
2022-01-31 04:19:00	81.97
2022-01-31 04:21:00	
2022-01-31 04:23:00	
2022-01-31 04:24:00	81.94
2022-01-31 04:25:00	
2022-01-31 04:26:00	
2022-01-31 04:27:00	81.96
2022-01-31 04:28:00	81.94
2022-01-31 04:29:00	81.94
2022-01-31 04:30:00	81.83
2022-01-31 04:31:00	81.82
2022-01-31 04:32:00	81.82
2022-01-31 04:33:00	81.79
2022-01-31 04:40:00	81.79
2022-01-31 04:43:00	81.79
2022-01-31 04:44:00	81.77
2022-01-31 04:46:00	81.73
2022-01-31 04:47:00	81.71
2022-01-31 04:51:00	
2022-01-31 04:52:00	
2022-01-31 04:53:00	81.72
2022-01-31 04:54:00	
2022-01-31 04:57:00	
2022-01-31 05:00:00	
2022-01-31 05:01:00	
2022-01-31 05:02:00	81.73
2022-01-31 05:03:00	81.73
2022-01-31 05:05:00	81.69
2022-01-31 05:07:00	81.66
2022-01-31 05:08:00	
2022-01-31 05:09:00	
2022-01-31 05:10:00	
2022-01-31 05:11:00	
2022-01-31 05:12:00	
2022-01-31 05:13:00	
2022-01-31 05:14:00	
2022-01-31 05:16:00	
2022-01-31 05:23:00	81.66
2022-01-31 05:30:00	
2022-01-31 05:34:00	
2022-01-31 05:38:00	81.77
2022-01-31 05:39:00	
2022-01-31 05:40:00	
2022-01-31 05:41:00	81.79
2022-01-31 05:42:00	81.79
2022-01-31 05:45:00	81.79
2022-01-31 05:47:00	81.79
2022-01-31 05:48:00	81.77
2022-01-31 05:49:00	81.75
2022-01-31 05:50:00	81.75
2022-01-31 05:53:00	81.75
2022-01-31 05:55:00	81.75
2022-01-31 06:01:00	
2022-01-31 06:02:00	81.76
2022-01-31 06:09:00	
2022-01-31 06:10:00	81.71
2022-01-31 06:12:00	81.7
2022-01-31 06:19:00	
2022-01-31 06:24:00	
2022-01-31 06:25:00	
2022-01-31 06:28:00	
2022-01-31 06:32:00	81.84
2022-01-31 06:33:00	81.84
2022-01-31 06:45:00	81.8
2022-01-31 06:46:00	
2022-01-31 06:49:00	81.8
2022-01-31 06:52:00	81.81
2022-01-31 06:58:00	
2022-01-31 07:01:00	
2022-01-31 07:02:00	81.79
2022-01-31 07:03:00	81.78
2022-01-31 07:06:00	81.79
2022-01-31 07:14:00	81.79
2022-01-31 07:15:00	
2022-01-31 07:16:00	81.84
2022-01-31 07:23:00	
2022-01-31 07:27:00	
2022-01-31 07:32:00	81.84
2022-01-31 07:33:00	81.87
2022-01-31 07:34:00	81.87
2022-01-31 07:36:00	
2022-01-31 07:41:00	
2022-01-31 07:42:00	
2022-01-31 07:45:00	
2022-01-31 07:46:00	81.8
2022-01-31 07:50:00	
2022-01-31 07:51:00	
2022-01-31 07:52:00	81.76
2022-01-31 07:53:00	81.74
2022-01-31 07:54:00	81.71
2022-01-31 07:55:00	81.73
2022-01-31 07:57:00	
2022-01-31 07:59:00	
2022-01-31 08:00:00	81.67
2022-01-31 08:01:00	81.57
2022-01-31 08:02:00	81.55
2022-01-31 08:03:00	81.59
2022-01-31 08:04:00	81.53
2022-01-31 08:05:00	81.54
2022-01-31 08:06:00	81.55
2022-01-31 08:07:00	81.54
2022-01-31 08:08:00	81.55
2022-01-31 08:09:00	81.58
2022-01-31 08:10:00	
2022-01-31 08:11:00	81.67
2022-01-31 08:12:00	81.67
2022-01-31 08:13:00	
2022-01-31 08:15:00	
2022-01-31 08:17:00	81.61
2022-01-31 08:18:00	81.57
2022-01-31 08:21:00	81.57
2022-01-31 08:24:00	81.7
2022-01-31 08:25:00	81.69
2022-01-31 08:27:00	81.68
2022-01-31 08:28:00	81.59
2022-01-31 08:29:00	81.53
2022-01-31 08:30:00	81.56
2022-01-31 08:31:00	81.66
2022-01-31 08:32:00	81.6
2022-01-31 08:33:00	81.5
2022-01-31 08:34:00	81.5
2022-01-31 08:35:00	81.5
2022-01-31 08:36:00	81.5
2022-01-31 08:37:00	81.5
2022-01-31 08:38:00	81.58
2022-01-31 08:39:00	81.58
2022-01-31 08:40:00	81.62
2022-01-31 08:41:00	
2022-01-31 08:42:00	
2022-01-31 08:43:00	81.56
2022-01-31 08:45:00	81.58
2022-01-31 08:46:00	
2022-01-31 08:47:00	81.64
2022-01-31 08:48:00	81.61
2022-01-31 08:49:00	81.69
2022-01-31 08:50:00	81.68
2022-01-31 08:51:00	81.7
2022-01-31 08:52:00	81.69
2022-01-31 08:53:00	
2022-01-31 08:54:00	81.77
2022-01-31 08:55:00	
2022-01-31 08:56:00	81.74
2022-01-31 08:57:00	81.74
2022-01-31 08:58:00	81.75
2022-01-31 08:59:00	
2022-01-31 09:00:00	
2022-01-31 09:01:00	81.7
2022-01-31 09:04:00	81.69
2022-01-31 09:05:00	81.63
2022-01-31 09:07:00	81.54
2022-01-31 09:08:00	
2022-01-31 09:09:00	81.59
2022-01-31 09:10:00	81.59
2022-01-31 09:11:00	81.55
2022-01-31 09:13:00	
2022-01-31 09:14:00	
2022-01-31 09:17:00	81.67
2022-01-31 09:18:00	81.61
2022-01-31 09:19:00	
2022-01-31 09:21:00	
2022-01-31 09:23:00	81.47
2022-01-31 09:24:00	81.44
2022-01-31 09:26:00	81.43
2022-01-31 09:27:00	81.47
2022-01-31 09:28:00	81.46
2022-01-31 09:29:00	81.46
2022-01-31 09:30:00	
2022-01-31 09:31:00	81.43
2022-01-31 09:32:00	81.41
2022-01-31 09:33:00	81.4
2022-01-31 09:35:00	81.42
2022-01-31 09:36:00	81.53
2022-01-31 09:39:00	81.46
2022-01-31 09:40:00	81.47
2022-01-31 09:45:00	81.47
2022-01-31 09:47:00	81.5
2022-01-31 09:48:00	81.5
2022-01-31 09:49:00	
2022-01-31 09:51:00	81.48
2022-01-31 09:52:00	81.43
2022-01-31 09:53:00	81.41
2022-01-31 09:54:00	81.39
2022-01-31 09:55:00	81.44
2022-01-31 09:56:00	81.47
2022-01-31 09:57:00	81.47
2022-01-31 09:58:00	81.51
2022-01-31 09:59:00	81.53
2022-01-31 10:00:00	81.55
2022-01-31 10:01:00	81.48
2022-01-31 10:02:00	81.47
2022-01-31 10:03:00	81.34
2022-01-31 10:06:00	
2022-01-31 10:07:00	81.39
2022-01-31 10:08:00	81.43
2022-01-31 10:09:00	81.43
2022-01-31 10:10:00	81.51
2022-01-31 10:11:00	81.51
2022-01-31 10:12:00	81.47
2022-01-31 10:13:00	81.46
2022-01-31 10:14:00	81.45
2022-01-31 10:15:00	81.46
2022-01-31 10:16:00	81.4
2022-01-31 10:17:00	81.43
2022-01-31 10:18:00	81.42
2022-01-31 10:19:00	81.42
2022-01-31 10:20:00	81.48
2022-01-31 10:21:00	81.55
2022-01-31 10:22:00	81.49
2022-01-31 10:23:00	81.39
2022-01-31 10:24:00	81.42
2022-01-31 10:25:00	81.5
2022-01-31 10:26:00	81.59
2022-01-31 10:27:00	81.61
2022-01-31 10:28:00	81.6
2022-01-31 10:29:00	81.53
2022-01-31 10:30:00	81.7
2022-01-31 10:31:00	
2022-01-31 10:33:00	81.61
2022-01-31 10:34:00	81.68
2022-01-31 10:35:00	81.67
2022-01-31 10:36:00	81.71
2022-01-31 10:39:00	81.76
2022-01-31 10:40:00	81.75
2022-01-31 10:41:00	81.81
2022-01-31 10:42:00	81.78
2022-01-31 10:43:00	81.8
2022-01-31 10:44:00	81.76
2022-01-31 10:45:00	
2022-01-31 10:46:00	
2022-01-31 10:49:00	81.71
2022-01-31 10:51:00	81.71
2022-01-31 10:52:00	81.71
2022-01-31 10:53:00	81.75
2022-01-31 10:54:00	81.79
2022-01-31 10:55:00	81.83
2022-01-31 10:56:00	81.79
2022-01-31 10:57:00	81.77
2022-01-31 10:58:00	81.79
2022-01-31 10:59:00	81.79
2022-01-31 11:00:00	81.78
2022-01-31 11:01:00	81.75
2022-01-31 11:02:00	81.72
2022-01-31 11:03:00	81.72
2022-01-31 11:04:00	81.71
2022-01-31 11:06:00	81.71
2022-01-31 11:08:00	81.71
2022-01-31 11:09:00	81.74
2022-01-31 11:10:00	81.7
2022-01-31 11:11:00	81.73
2022-01-31 11:12:00	81.7
2022-01-31 11:13:00	81.72
2022-01-31 11:14:00	81.72
2022-01-31 11:15:00	81.73
2022-01-31 11:17:00	81.71
2022-01-31 11:18:00	81.69
2022-01-31 11:19:00	81.67
2022-01-31 11:20:00	
2022-01-31 11:21:00	81.66
2022-01-31 11:22:00	81.63
2022-01-31 11:23:00	81.65
2022-01-31 11:24:00	81.62
2022-01-31 11:26:00	
2022-01-31 11:27:00	
2022-01-31 11:29:00	81.54
2022-01-31 11:30:00	81.54
2022-01-31 11:31:00	81.55
2022-01-31 11:32:00	
2022-01-31 11:33:00	81.55
2022-01-31 11:34:00	81.55
2022-01-31 11:35:00	81.52
2022-01-31 11:36:00	
2022-01-31 11:37:00	
2022-01-31 11:39:00	
2022-01-31 11:40:00	81.5
2022-01-31 11:41:00	
2022-01-31 11:42:00	
2022-01-31 11:43:00	81.45
2022-01-31 11:45:00	81.43
2022-01-31 11:46:00	81.37
2022-01-31 11:47:00	81.33
2022-01-31 11:48:00	81.34
2022-01-31 11:49:00	81.27
2022-01-31 11:51:00	81.21
2022-01-31 11:52:00	81.2
2022-01-31 11:53:00	81.25
2022-01-31 11:54:00	81.27
2022-01-31 11:55:00	81.27
2022-01-31 11:56:00	
2022-01-31 11:57:00	81.32
2022-01-31 12:01:00	81.33
2022-01-31 12:02:00	
2022-01-31 12:04:00	
2022-01-31 12:05:00	
2022-01-31 12:06:00	81.17
2022-01-31 12:07:00	81.19
2022-01-31 12:08:00	81.18
2022-01-31 12:09:00	81.13
2022-01-31 12:10:00	
2022-01-31 12:11:00	81.22
2022-01-31 12:12:00	
2022-01-31 12:14:00	81.26
2022-01-31 12:15:00	81.25
2022-01-31 12:16:00	81.22
2022-01-31 12:17:00	81.24
2022-01-31 12:20:00	81.27
2022-01-31 12:21:00	81.28
2022-01-31 12:22:00	81.3
2022-01-31 12:23:00	81.3
2022-01-31 12:24:00	81.31
2022-01-31 12:25:00	
2022-01-31 12:26:00	81.26
2022-01-31 12:27:00	81.38
2022-01-31 12:28:00	81.44
2022-01-31 12:29:00	81.39
2022-01-31 12:30:00	81.47
2022-01-31 12:31:00	81.46
2022-01-31 12:32:00	81.45
2022-01-31 12:33:00	81.41
2022-01-31 12:34:00	81.42
2022-01-31 12:36:00	81.48
2022-01-31 12:41:00	81.49
2022-01-31 12:42:00	81.53
2022-01-31 12:43:00	81.5
2022-01-31 12:44:00	81.51
2022-01-31 12:46:00	81.52
2022-01-31 12:48:00	81.54
2022-01-31 12:49:00	81.57
2022-01-31 12:50:00	81.59
2022-01-31 12:51:00	81.57
2022-01-31 12:52:00	81.53
2022-01-31 12:53:00	81.49
2022-01-31 12:54:00	81.45
2022-01-31 12:55:00	81.51
2022-01-31 12:56:00	81.51
